Animal Id,Animal Type,Source Id,Council District,Intake Type,Intake Total,Staff Id,Intake Date,Intake Condition,Outcome Type,Outcome Date,Outcome Condition,Chip Status,Animal Origin,Month,Year
A1090493,DOG,P0910931,,STRAY,1,WEB,12/09/2019,NORMAL,LOST EXP,01/09/2020,,,,DEC.2019,FY2020
A1092964,DOG,P9991230,1,STRAY,1,KH1230,01/09/2020,UNKNOWN,RETURNED TO OWNER,01/09/2020,UNKNOWN,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1090494,DOG,P0910932,,STRAY,1,WEB,12/09/2019,NORMAL,LOST EXP,01/09/2020,,,,DEC.2019,FY2020
A1084657,DOG,P0696345,3,CONFISCATED,1,YL/MB,12/21/2019,APP WNL,EUTHANIZED,01/09/2020,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A1094408,DOG,P0731895,8,STRAY,1,SW,01/27/2020,APP WNL,ADOPTION,01/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1094197,DOG,P0916430,3,OWNER SURRENDER,1,SDW,01/24/2020,APP WNL,ADOPTION,02/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1104455,DOG,P0932548,,STRAY,1,WEB,07/04/2020,NORMAL,LOST EXP,08/05/2020,,,,JUL.2020,FY2020
A1083349,CAT,P0901881,6,FOSTER,1,SDW,11/08/2019,APP WNL,ADOPTION,11/08/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1092566,DOG,P0914307,6,STRAY,1,TM1736,01/05/2020,APP WNL,EUTHANIZED,01/17/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1078781,CAT,P0915613,9,OWNER SURRENDER,1,RK1765,01/17/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1077567,DOG,P0904923,6,TREATMENT,1,JS,01/09/2020,APP WNL,TREATMENT,01/09/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1098094,DOG,P0921473,6,STRAY,1,SDW,03/09/2020,APP WNL,FOSTER,03/18/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1083351,CAT,P0901881,6,FOSTER,1,SDW,11/08/2019,APP WNL,ADOPTION,11/08/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0936335,DOG,P0909920,6,TREATMENT,1,JS,01/09/2020,APP WNL,TREATMENT,01/09/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1093296,DOG,P0675137,6,OWNER SURRENDER,1,DL,01/14/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1070367,DOG,P0902508,1,STRAY,1,CDM,01/17/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092981,DOG,P9991710,3,STRAY,1,CV1710,01/09/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1101011,CAT,P0926896,,TREATMENT,1,VMJ,06/17/2020,APP WNL,TREATMENT,06/17/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JUN.2020,FY2020
A1094903,DOG,P0678203,14,CONFISCATED,1,TMB1736,01/31/2020,UNKNOWN,RETURNED TO OWNER,02/11/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1101026,BIRD,P9991774,8,WILDLIFE,1,SRM1774,05/10/2020,UNDERAGE,WILDLIFE,05/10/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1092870,DOG,P0914632,8,STRAY,1,MW1723,01/08/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1098726,DOG,P0658319,1,STRAY,1,CDM,03/16/2020,APP WNL,ADOPTION,03/18/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1092943,DOG,P9991758,10,STRAY,1,AR1758,01/09/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1093056,DOG,P0914953,,STRAY,1,WEB,12/31/2019,NORMAL,LOST EXP,02/11/2020,,,,DEC.2019,FY2020
A1083266,DOG,P0872545,6,FOSTER,1,OT,01/09/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1104457,CAT,P0932550,,STRAY,1,WEB,07/03/2020,NORMAL,LOST EXP,08/05/2020,,,,JUL.2020,FY2020
A1093647,WILDLIFE,P9991768,11,WILDLIFE,1,ER1768,01/18/2020,APP INJ,EUTHANIZED,01/18/2020,APP SICK,WILDLIFE - UNABEL TO SCAN,FIELD,JAN.2020,FY2020
A1094787,CAT,P0917207,13,STRAY,1,DLD,01/30/2020,UNDERAGE,FOSTER,01/31/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092690,CAT,P0914419,6,STRAY,1,CDM,01/06/2020,APP WNL,TRANSFER,01/09/2020,APP WNL,UNABLE TO SCAN,OVER THE COUNTER,JAN.2020,FY2020
A1096662,DOG,P9991748,5,STRAY,1,MMK1748,02/22/2020,APP WNL,FOSTER,02/28/2020,APP WNL,SCAN NO CHIP,FIELD,FEB.2020,FY2020
A1092814,DOG,P9991776,7,STRAY,1,MRY1776,01/08/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1090441,CAT,P0910824,,STRAY,1,WEB,12/08/2019,NORMAL,FOUND EXP,01/09/2020,,,,DEC.2019,FY2020
A1092912,DOG,P9991210,4,STRAY,1,1210,01/08/2020,DEAD,DEAD ON ARRIVAL,01/09/2020,,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1071472,DOG,P0889508,8,STRAY,1,CDM,01/03/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092878,DOG,P9991579,7,STRAY,1,ASB1579,01/08/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A1093203,DOG,P0763855,5,OWNER SURRENDER,1,MM1701,01/13/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1087054,DOG,P0914522,9,CONFISCATED,1,SM1774,01/07/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1094772,DOG,P0917181,10,STRAY,1,SDW,01/30/2020,APP WNL,ADOPTION,02/11/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092412,DOG,P9991718,5,STRAY,1,MG1718,01/03/2020,APP WNL,TRANSFER,01/09/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1104878,CAT,P0933234,1,STRAY,1,MCB1749,07/22/2020,APP WNL,FOSTER,07/23/2020,UNDERAGE,SCAN NO CHIP,FIELD,JUL.2020,FY2020
A1074971,DOG,P9991764,4,STRAY,1,BMO1764,02/05/2020,APP WNL,ADOPTION,02/11/2020,APP WNL,SCAN CHIP,FIELD,FEB.2020,FY2020
A1095560,DOG,P0918240,,OWNER SURRENDER,1,CDM,02/08/2020,APP WNL,TRANSFER,02/11/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1092876,DOG,P9991579,7,STRAY,1,ASB1579,01/08/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A1075970,DOG,P0915681,7,OWNER SURRENDER,1,CBU,01/18/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1096292,DOG,P0919271,1,STRAY,1,BBW,02/18/2020,APP WNL,ADOPTION,02/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1092576,DOG,P9991774,4,STRAY,1,SM1744,01/05/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093634,DOG,P9991184,7,STRAY,1,MG1718,01/18/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A1094186,CAT,P0914026,3,STRAY,1,SDW,01/24/2020,APP WNL,ADOPTION,01/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1089610,CAT,P0630231,6,TRANSFER,1,EV,01/16/2020,APP WNL,EUTHANIZED,01/18/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092564,DOG,P0914304,9,STRAY,1,BW,01/05/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1096146,DOG,P0919059,,STRAY,1,WEB,02/16/2020,NORMAL,LOST EXP,03/18/2020,,,,FEB.2020,FY2020
A1092359,DOG,P0611433,4,STRAY,1,DL,01/02/2020,APP WNL,TRANSFER,01/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1071496,CAT,P0870890,6,FOSTER,1,AC,01/09/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092679,CAT,P0703114,2,STRAY,1,CDM,01/06/2020,APP WNL,TRANSFER,01/09/2020,APP WNL,UNABLE TO SCAN,OVER THE COUNTER,JAN.2020,FY2020
A1092481,DOG,P0914159,8,OWNER SURRENDER,1,MM,01/04/2020,APP WNL,TRANSFER,01/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092819,DOG,P9991579,5,STRAY,1,ASB1579,01/08/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1094191,DOG,P9991781,3,STRAY,1,AO1781,01/24/2020,APP WNL,ADOPTION,01/28/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1092560,CAT,P0715692,14,STRAY,1,BW,01/05/2020,APP WNL,TRANSFER,01/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092875,DOG,P9991579,7,STRAY,1,ASB1579,01/08/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A1093668,DOG,P9991781,3,STRAY,1,AO1781,01/18/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1098452,DOG,P0922564,6,TREATMENT,1,NGD,08/05/2020,APP WNL,TREATMENT,08/05/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1092102,DOG,P0910242,12,STRAY,1,BC1779,12/30/2019,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A1026719,DOG,P0830395,1,CONFISCATED,1,ER1768,01/01/2020,APP WNL,EUTHANIZED,01/17/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1096613,DOG,P0677867,1,STRAY,1,CDM,02/21/2020,APP WNL,ADOPTION,02/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1092572,DOG,P9991715,5,STRAY,1,DB1715,01/05/2020,UNKNOWN,TRANSFER,01/09/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A1094523,WILDLIFE,P0916853,11,WILDLIFE,1,BC1779,01/28/2020,APP SICK,EUTHANIZED,01/28/2020,APP SICK,WILDLIFE - UNABEL TO SCAN,FIELD,JAN.2020,FY2020
A1085200,CAT,P0906552,6,FOSTER,1,JR,01/18/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1066045,DOG,P0915574,4,STRAY,1,MW1723,01/17/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1092877,DOG,P9991579,7,STRAY,1,ASB1579,01/08/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A1093460,WILDLIFE,P0853305,7,WILDLIFE,1,WH1740,01/15/2020,CRITICAL,EUTHANIZED,01/15/2020,FATAL,WILDLIFE - UNABEL TO SCAN,FIELD,JAN.2020,FY2020
A1086923,DOG,P0916133,7,STRAY,1,MM,01/22/2020,APP WNL,TRANSFER,01/28/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1072800,DOG,P9991776,1,STRAY,1,MYR1776,01/09/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1092922,DOG,P9991230,5,STRAY,1,KH1230,01/09/2020,UNKNOWN,RETURNED TO OWNER,01/09/2020,UNKNOWN,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1092923,DOG,P9991230,5,STRAY,1,KH1230,01/09/2020,UNKNOWN,RETURNED TO OWNER,01/09/2020,UNKNOWN,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1100501,CAT,P0925709,,TREATMENT,1,VMJ,05/10/2020,UNDERAGE,TREATMENT,05/10/2020,,SCAN NO CHIP,OVER THE COUNTER,MAY.2020,FY2020
A1095595,DOG,P0601198,6,STRAY,1,IFM,02/09/2020,APP WNL,ADOPTION,02/11/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1092921,DOG,P9991230,5,STRAY,1,KH1230,01/09/2020,UNKNOWN,RETURNED TO OWNER,01/09/2020,UNKNOWN,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1096317,DOG,P0922071,,FOSTER,1,IFM,03/17/2020,APP WNL,ADOPTION,03/18/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1092736,DOG,P9991704,7,STRAY,1,SC1704,01/07/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,SWEEP,JAN.2020,FY2020
A0987939,DOG,P9991764,6,STRAY,1,BMO1764,02/28/2020,APP INJ,RETURNED TO OWNER,02/28/2020,APP INJ,SCAN CHIP,FIELD,FEB.2020,FY2020
A1092195,DOG,P0884451,5,OWNER SURRENDER,1,BC1779,12/31/2019,APP WNL,EUTHANIZED,01/09/2020,APP WNL,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A1092979,WILDLIFE,P9991765,9,WILDLIFE,1,RK1765,01/09/2020,APP SICK,EUTHANIZED,01/09/2020,APP SICK,WILDLIFE - UNABEL TO SCAN,FIELD,JAN.2020,FY2020
A1107987,DOG,P0938251,6,STRAY,1,JMK1721,09/25/2020,APP WNL,ADOPTION,09/29/2020,APP WNL,SCAN NO CHIP,FIELD,SEP.2020,FY2020
A1093850,CAT,P0916006,5,CONFISCATED,1,MC8447,01/21/2020,APP SICK,EUTHANIZED,01/28/2020,APP SICK,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1090423,DOG,P0910804,,STRAY,1,WEB,12/08/2019,NORMAL,LOST EXP,01/09/2020,,,,DEC.2019,FY2020
A1092947,DOG,P9991230,5,STRAY,1,KH1230,01/09/2020,UNKNOWN,RETURNED TO OWNER,01/09/2020,APP WNL,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1092936,WILDLIFE,P9991195,9,WILDLIFE,1,JO1195,01/09/2020,APP SICK,EUTHANIZED,01/09/2020,APP SICK,WILDLIFE - UNABEL TO SCAN,FIELD,JAN.2020,FY2020
A1080603,CAT,P0618456,7,FOSTER,1,DL,10/03/2019,APP WNL,ADOPTION,10/05/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1095188,DOG,P0917721,9,STRAY,1,BBW,02/04/2020,APP WNL,FOSTER,02/11/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1096074,DOG,P0751546,,OWNER SURRENDER,1,CDM,02/23/2020,APP WNL,ADOPTION,02/28/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1101573,DOG,P0927773,,STRAY,1,WEB,05/13/2020,NORMAL,LOST EXP,06/21/2020,,,,MAY.2020,FY2020
A1092805,DOG,P9991780,6,CONFISCATED,1,AK1780,01/07/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A0960071,DOG,P9991770,8,STRAY,1,VJD1770,05/10/2020,APP WNL,RETURNED TO OWNER,05/10/2020,APP WNL,UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1095690,CAT,P0918454,1,STRAY,1,BBW,02/10/2020,APP INJ,EUTHANIZED,02/11/2020,CRITICAL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1085620,DOG,P9991772,5,STRAY,1,RO1772,01/17/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1092917,DOG,P9991776,8,STRAY,1,MRY1776,01/09/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1101493,DOG,P0927917,6,TREATMENT,1,RJB,09/29/2020,APP WNL,TREATMENT,09/29/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,SEP.2020,FY2020
A1084453,CAT,P0860198,6,FOSTER,1,AC,01/28/2020,APP WNL,ADOPTION,01/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1085623,DOG,P9991772,5,STRAY,1,RO1772,01/17/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1054599,DOG,P0886091,4,CONFISCATED,1,MKD,01/01/2020,APP WNL,EUTHANIZED,02/28/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1092129,CAT,P0913633,7,CONFISCATED,1,MK1748/KC,01/03/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1092942,DOG,P9991718,4,STRAY,1,MG1718,01/09/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1102982,DOG,P0930003,8,STRAY,1,JOB1195,06/16/2020,APP WNL,ADOPTION,06/21/2020,APP WNL,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1092938,DOG,P0914767,5,STRAY,1,MW1723,01/09/2020,APP WNL,RETURNED TO OWNER,01/09/2020,APP WNL,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1014066,DOG,P0542160,6,TRANSFER,1,BW,01/07/2020,APP WNL,RETURNED TO OWNER,01/08/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092452,CAT,P9991765,6,STRAY,1,RK1765,01/03/2020,APP WNL,TRANSFER,01/09/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1083350,CAT,P0901881,6,FOSTER,1,SDW,11/08/2019,APP WNL,ADOPTION,11/08/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1089887,DOG,P0911046,6,OWNER SURRENDER,1,BW,12/30/2019,APP WNL,EUTHANIZED,01/09/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1071570,CAT,P0862619,1,FOSTER,1,OT,01/09/2020,APP WNL,ADOPTION,01/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1093251,DOG,P9991754,7,STRAY,1,AT1754,01/13/2020,APP WNL,TRANSFER,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1092716,DOG,P9991776,4,STRAY,1,MYR1776,01/07/2020,APP INJ,EUTHANIZED,01/09/2020,CRITICAL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093676,DOG,P9991748,8,STRAY,1,MK1748,01/18/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1104456,DOG,P0932549,,STRAY,1,WEB,07/04/2020,NORMAL,LOST EXP,08/05/2020,,,,JUL.2020,FY2020
A1093566,DOG,P9991195,5,STRAY,1,JO1195,01/17/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093801,DOG,P9991750,9,STRAY,1,CM1750,01/20/2020,APP WNL,ADOPTION,01/28/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093365,DOG,P9991754,8,STRAY,1,AT1754,01/14/2020,UNKNOWN,ADOPTION,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1091174,DOG,P0912001,,STRAY,1,WEB,12/18/2019,NORMAL,LOST EXP,01/18/2020,,,,DEC.2019,FY2020
A1044627,DOG,P9991772,5,CONFISCATED,1,MHE1709,02/01/2020,APP WNL,EUTHANIZED,03/19/2020,APP WNL,SCAN CHIP,FIELD,FEB.2020,FY2020
A1094585,DOG,P9991780,2,STRAY,1,AK1780,01/28/2020,APP WNL,RETURNED TO OWNER,01/28/2020,APP WNL,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1094412,DOG,P0903478,13,OWNER SURRENDER,1,BW,01/27/2020,APP WNL,ADOPTION,01/28/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1092963,DOG,P0914798,2,STRAY,1,BW,01/09/2020,APP WNL,TRANSFER,01/18/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1095705,DOG,P9991579,8,STRAY,1,ASB1579,02/11/2020,APP WNL,RETURNED TO OWNER,02/11/2020,APP WNL,SCAN NO CHIP,SWEEP,FEB.2020,FY2020
A1093534,DOG,P0915532,4,OWNER SURRENDER,1,KC8445/AV1,01/16/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093675,DOG,P9991748,8,STRAY,1,MK1748,01/18/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093356,DOG,P9991770,10,STRAY,1,VD1770,01/14/2020,APP WNL,ADOPTION,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1105504,DOG,P9991764,3,STRAY,1,BMO1764,08/05/2020,CRITICAL,TRANSFER,08/05/2020,CRITICAL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1093515,DOG,P0518476,3,OWNER SURRENDER,1,ER1768,01/16/2020,APP WNL,TRANSFER,01/18/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1093261,WILDLIFE,P0915225,8,STRAY,1,CBU,01/13/2020,APP WNL,ADOPTION,02/11/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1085621,DOG,P9991772,5,STRAY,1,RO1772,01/17/2020,APP WNL,RETURNED TO OWNER,01/18/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1095527,DOG,P0918172,,OWNER SURRENDER,1,JKT,02/08/2020,APP WNL,ADOPTION,02/11/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1091689,DOG,P9991774,6,STRAY,1,SM1774,12/24/2019,APP WNL,ADOPTION,01/10/2020,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A1095411,DOG,P0918653,6,TREATMENT,1,SRJ,03/19/2020,APP WNL,TREATMENT,03/19/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1089022,DOG,P9991765,3,STRAY,1,RKB1765,03/19/2020,APP WNL,RETURNED TO OWNER,03/19/2020,APP WNL,SCAN CHIP,FIELD,MAR.2020,FY2020
A1092935,DOG,P0914774,11,OWNER SURRENDER,1,MM,01/09/2020,APP WNL,ADOPTION,01/10/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1035872,DOG,P9991718,5,STRAY,1,MG1718,01/29/2020,APP WNL,RETURNED TO OWNER,01/29/2020,APP WNL,SCAN CHIP,SWEEP,JAN.2020,FY2020
A1093843,DOG,P0923312,,FOSTER,1,VMJ,06/21/2020,APP WNL,ADOPTION,06/21/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JUN.2020,FY2020
A1092640,CAT,P0914427,2,STRAY,1,CDM,01/06/2020,APP WNL,ADOPTION,01/10/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1095664,DOG,P0729908,5,OWNER SURRENDER,1,SDW,02/10/2020,APP WNL,ADOPTION,02/11/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1098188,DOG,P0921567,,OWNER SURRENDER,1,DAL,03/10/2020,DECEASED,DISPOSAL,03/19/2020,DECEASED,SCAN CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1057029,DOG,P9991765,6,STRAY,1,RK1765,01/08/2020,APP SICK,RETURNED TO OWNER,01/10/2020,APP SICK,SCAN CHIP,FIELD,JAN.2020,FY2020
A1095727,DOG,P9991736,2,STRAY,1,TMB1736,02/11/2020,APP WNL,RETURNED TO OWNER,02/11/2020,APP WNL,SCAN CHIP,FIELD,FEB.2020,FY2020
A1092990,DOG,P9991710,3,STRAY,1,CV1710,01/10/2020,APP WNL,RETURNED TO OWNER,01/10/2020,APP WNL,UNABLE TO SCAN,FIELD,JAN.2020,FY2020
A1094696,WILDLIFE,P0917068,11,WILDLIFE,1,SM1774,01/29/2020,APP SICK,EUTHANIZED,01/29/2020,APP SICK,WILDLIFE - UNABEL TO SCAN,FIELD,JAN.2020,FY2020
A1093030,DOG,P9991721,4,STRAY,1,MG1718,01/10/2020,APP WNL,RETURNED TO OWNER,01/10/2020,APP WNL,UNABLE TO SCAN,SWEEP,JAN.2020,FY2020
A1105486,DOG,P0934230,7,OWNER SURRENDER,1,CVB1710,08/05/2020,APP SICK,EUTHANIZED,08/05/2020,CRITICAL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1096805,DOG,P0838556,3,STRAY,1,CDM,02/24/2020,APP WNL,FOSTER,03/19/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1092907,DOG,P9991748,3,STRAY,1,MK1748,01/08/2020,APP WNL,RETURNED TO OWNER,01/10/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1092483,CAT,P0795598,6,STRAY,1,DL,01/04/2020,APP WNL,ADOPTION,01/10/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1098843,DOG,P9998447,7,STRAY,1,LRB1783,03/19/2020,APP WNL,RETURNED TO OWNER,03/19/2020,APP WNL,SCAN CHIP,FIELD,MAR.2020,FY2020
A1092791,DOG,P0914611,3,STRAY,1,MM,01/07/2020,APP WNL,ADOPTION,01/10/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
